Hotel,Average_Rating
Clarion Inn & Suites Northwest,3.6
Clarion Inn Silicon Valley,3.6296296296296298
Cliff Inn,1.8571428571428572
Club Quarters,3.836734693877551
Club Quarters Boston,3.957627118644068
Club Quarters Chicago - Central Loop,4.13215859030837
Club Quarters Chicago -- Wacker at Michigan,4.267857142857143
Club Quarters Midtown,3.7360248447204967
Club Quarters San Francisco,3.921708185053381
Club Quarters Wall Street,4.004728132387707
Club Quarters World Trade Center,4.213768115942029
Club Quarters in Houston,3.9574468085106385
"Club Quarters, opposite Rockefeller Center",4.0
Coast Gateway Hotel,3.934640522875817
Coast Phoenix Sky Harbor Hotel,3.547872340425532
Colonial Inn & Suites,3.111111111111111
Colonnade Hotel,4.181188118811881
Colony Inn North Hollywood,2.0
Columbia Club,3.484848484848485
Columbus Airport Marriott,3.6133333333333333
Columbus Inn & Suites,1.4285714285714286
Columbus Motor Inn,4.57439446366782
Comfort Inn,3.99009900990099
Comfort Inn & Suites,3.580357142857143
Comfort Inn & Suites Airport,3.857142857142857
Comfort Inn & Suites German Church Road,2.4
Comfort Inn & Suites Greenway Plaza/SW Freeway,2.8333333333333335
Comfort Inn & Suites Hotel Circle / SeaWorld,3.010989010989011
Comfort Inn & Suites Houston,3.8
Comfort Inn & Suites I-10 Airport,4.64
Comfort Inn & Suites Market Center,3.6666666666666665
Comfort Inn & Suites N at Pyramids,4.015151515151516
Comfort Inn & Suites Near Medical Center,3.95
Comfort Inn & Suites New York Avenue,3.0714285714285716
Comfort Inn & Suites Seattle,3.142857142857143
Comfort Inn & Suites West,3.436619718309859
Comfort Inn & Suites Zoo / SeaWorld Area,3.847058823529412
Comfort Inn & Suites near the AT&T Center,3.68
Comfort Inn - Boston,3.3049645390070923
Comfort Inn - Los Angeles / West Sunset Blvd.,3.860869565217391
Comfort Inn Airport East,3.0277777777777777
Comfort Inn At The Harbor,3.4375
Comfort Inn Central,3.324324324324324
Comfort Inn Central Park West,3.5275
Comfort Inn Chelsea,3.8161434977578477
Comfort Inn Convention Center,3.640625
Comfort Inn Denver International Airport,2.8392857142857144
Comfort Inn Downtown,4.084745762711864
Comfort Inn Downtown DC / Convention Center,4.158075601374571
Comfort Inn Downtown/Historic Area,3.5172413793103448
Comfort Inn East,4.25
Comfort Inn East Indianapolis,3.5555555555555554
Comfort Inn Executive Park,3.4313725490196076
Comfort Inn Fiesta Park Area,3.176470588235294
Comfort Inn Gaslamp / Convention Center,3.84
Comfort Inn Houston,2.8461538461538463
Comfort Inn Hwy. 290/NW,4.2
Comfort Inn Lower East Side,4.331189710610932
Comfort Inn Manhattan,4.102288021534321
Comfort Inn Manhattan Bridge,4.3352941176470585
Comfort Inn Memphis,3.4074074074074074
Comfort Inn Near Hollywood Walk of Fame,3.8461538461538463
Comfort Inn Near Old Town Pasadena - Eagle Rock,4.126760563380282
Comfort Inn Near SeaWorld,4.0
Comfort Inn Near Universal Studios Hollywood,3.7157894736842105
Comfort Inn Near Warner Center,3.242424242424242
Comfort Inn New York City,4.0
Comfort Inn North,3.6564885496183206
Comfort Inn North Polaris,4.2063492063492065
Comfort Inn Phoenix,3.6842105263157894
Comfort Inn Phoenix West,4.275
Comfort Inn South,2.90625
Comfort Inn Times Square South,3.9590443686006824
Comfort Inn Times Square West,4.297520661157025
Comfort Inn West,4.4375
Comfort Inn and Suites near Universal Studios,3.6724137931034484
Comfort Inn by the Bay,3.7170868347338937
Comfort Suites,4.538327526132404
Comfort Suites - Columbus / Clara St,3.6625
Comfort Suites - Columbus / Keim Circle,3.823529411764706
Comfort Suites - Near the Galleria,3.4
Comfort Suites Airport,3.7971014492753623
Comfort Suites Airport North,3.878787878787879
Comfort Suites Alamo/Riverwalk,4.559888579387187
Comfort Suites Austin Airport,3.588235294117647
Comfort Suites Baymeadows,4.095238095238095
Comfort Suites Bush Intercontinental Airport,3.717948717948718
Comfort Suites Charlotte Northlake,4.384615384615385
Comfort Suites City Centre,4.202898550724638
Comfort Suites Conference Center,3.0
Comfort Suites Dallas,4.666666666666667
Comfort Suites Denver International Airport,3.533333333333333
Comfort Suites Downtown South,3.0
Comfort Suites East Broad at 270,4.576271186440678
Comfort Suites Fort Worth,4.461538461538462
Comfort Suites Hobby Airport Houston,4.416666666666667
Comfort Suites I-15 Miramar,3.955223880597015
Comfort Suites I-240 East-Airport,3.3867924528301887
Comfort Suites Indianapolis,4.784313725490196
Comfort Suites Indianapolis Airport,4.346666666666667
Comfort Suites Jacksonville,4.2727272727272725
Comfort Suites Jacksonville I-295,4.508474576271187
Comfort Suites Mission Valley,3.0692307692307694
Comfort Suites NW Lakeline,4.1875
Comfort Suites Near Seaworld,4.424242424242424
Comfort Suites North,3.764705882352941
Comfort Suites North IH 35,4.145833333333333
Comfort Suites Park Central,3.392857142857143
Comfort Suites Phoenix / MetroCenter,4.5
Comfort Suites San Antonio NW Near Six Flags,4.761904761904762
Comfort Suites San Antonio at Rittiman,3.6842105263157894
Comfort Suites Stone Oak,4.369565217391305
Comfort Suites University Area,3.260869565217391
Comfort Suites West Energy Corridor,3.8125
Comfort Suites Westchase,3.8
Comfort Suites Willowbrook / Technology Corridor,4.0
Comfort Suites at Lake Worth,3.6666666666666665
Commodore Hotel,1.0
Congress Plaza Hotel,3.06984667802385
Conrad Chicago,4.34597875569044
Conrad Indianapolis,4.186440677966102
Conrad New York,4.088122605363985
Constitution Inn,3.7604790419161676
Continental Inn,4.111111111111111
Continental Plaza Seattle,4.0
Conwell Inn,4.103448275862069
Cooper Hotel & Conference Center,4.470588235294118
Copley House,3.536764705882353
Copley Square Hotel,4.165837479270315
Coral Motel,4.2
Coral Sands Motel,4.008196721311475
Corktown Inn,2.8518518518518516
Cornell Hotel de France,4.356741573033708
Cosmopolitan Hotel - Tribeca,4.134094151212554
Country Garden Inn and Suites,4.0
Country Hearth Inn Charlotte,1.7058823529411764
Country Hearth Inn Indianapolis,2.8
Country Hearth Inn Jacksonville Airport,2.142857142857143
Country Hearth Inn San Francisco,3.739130434782609
Country Inn & Suites By Carlson Austin-North,3.5454545454545454
Country Inn & Suites By Carlson Indianapolis-South,3.189189189189189
"Country Inn & Suites By Carlson San Antonio Airport, TX",4.346153846153846
"Country Inn & Suites By Carlson, Charlotte - I-85 Airport",3.3164556962025316
"Country Inn & Suites By Carlson, Denver International Airport",4.62839248434238
"Country Inn & Suites By Carlson, Jacksonville",4.472727272727273
"Country Inn & Suites By Carlson, San Diego North",4.600858369098712
