Hotel,Average_Rating
Charlotte Marriott Executive Park,3.948051948051948
Charlotte Marriott SouthPark,3.967741935483871
Chase Suite Hotel El Paso,3.5208333333333335
Chateau Hotel,1.0
Chelsea Hotel,2.919047619047619
Chelsea Inn - 11th Avenue,1.5
Chelsea Inn - 17th Street,3.0651162790697675
Chelsea Lodge,3.8689024390243905
Chelsea Motor Inn,3.994047619047619
Chelsea Pines Inn,4.363975155279503
Chelsea Savoy Hotel,3.553763440860215
Chelsea Star Hotel,3.1920289855072466
Chestnut Hill Hotel,3.9292035398230087
Chicago Athletic Association,1.0
Chicago Marriott O'Hare,4.12962962962963
Chicago Marriott at Medical District/UIC,3.888888888888889
Chicago South Loop Hotel,4.013089005235602
Chicago's Essex Inn,3.4929006085192698
Chinatown Hotel,2.493150684931507
Chocolat Hostel,1.8108108108108107
Churchill Hotel San Diego,1.0
City Center Hotel,1.85
City Center Inn,1.4
City Club Hotel,3.7161016949152543
City Suites Hotel,4.029850746268656
Civic Center Inn,1.8695652173913044
Civic Center Motor Inn,3.452054794520548
Clarion Hotel,2.5121951219512195
Clarion Hotel & Conference Center,2.3863636363636362
Clarion Hotel & Suites Conference Center,2.22
Clarion Hotel Airport,3.3043478260869565
Clarion Hotel Midway Airport,3.206896551724138
Clarion Hotel Park Avenue,2.965034965034965
Clarion Hotel Phoenix Tech Center,3.2972972972972974
Clarion Hotel Seattle Airport,2.923076923076923
Clarion Inn,3.803921568627451
Clarion Inn & Suites Northwest,3.3
Clarion Inn Silicon Valley,3.68
Cliff Inn,1.8571428571428572
Club Quarters,3.381877022653722
Club Quarters Boston,3.787139689578714
Club Quarters Chicago - Central Loop,3.6919540229885057
Club Quarters Chicago -- Wacker at Michigan,3.6954314720812182
Club Quarters Midtown,3.40251572327044
Club Quarters San Francisco,3.432142857142857
Club Quarters Wall Street,3.766265060240964
Club Quarters World Trade Center,4.05
Club Quarters in Houston,3.710144927536232
"Club Quarters, opposite Rockefeller Center",3.7617021276595746
Coast Gateway Hotel,3.6934306569343067
Coast Phoenix Sky Harbor Hotel,3.3777777777777778
Colonial Inn & Suites,2.3
Colonnade Hotel,4.408405172413793
Colony Inn North Hollywood,2.8333333333333335
Columbia Club,2.9655172413793105
Columbus Airport Marriott,3.788732394366197
Columbus Inn & Suites,1.3076923076923077
Columbus Motor Inn,4.227522935779817
Comfort Inn,4.032967032967033
Comfort Inn & Suites,3.4299065420560746
Comfort Inn & Suites Airport,4.035714285714286
Comfort Inn & Suites German Church Road,2.3
Comfort Inn & Suites Greenway Plaza/SW Freeway,3.0
Comfort Inn & Suites Hotel Circle / SeaWorld,2.892857142857143
Comfort Inn & Suites Houston,3.8
Comfort Inn & Suites I-10 Airport,4.68
Comfort Inn & Suites Market Center,3.361111111111111
Comfort Inn & Suites N at Pyramids,3.783333333333333
Comfort Inn & Suites Near Medical Center,3.925
Comfort Inn & Suites New York Avenue,3.269230769230769
Comfort Inn & Suites Seattle,3.0961538461538463
Comfort Inn & Suites West,3.3970588235294117
Comfort Inn & Suites Zoo / SeaWorld Area,3.753125
Comfort Inn & Suites near the AT&T Center,4.0
Comfort Inn - Boston,3.2384615384615385
Comfort Inn - Los Angeles / West Sunset Blvd.,3.634782608695652
Comfort Inn Airport East,2.966666666666667
Comfort Inn At The Harbor,2.966666666666667
Comfort Inn Central,3.3125
Comfort Inn Central Park West,2.6962025316455698
Comfort Inn Chelsea,3.3394495412844036
Comfort Inn Convention Center,3.256
Comfort Inn Denver International Airport,2.7037037037037037
Comfort Inn Downtown,3.917960088691796
Comfort Inn Downtown DC / Convention Center,3.7573529411764706
Comfort Inn Downtown/Historic Area,3.386058981233244
Comfort Inn East,4.0
Comfort Inn East Indianapolis,3.3529411764705883
Comfort Inn Executive Park,3.196078431372549
Comfort Inn Fiesta Park Area,3.5
Comfort Inn Gaslamp / Convention Center,3.3212121212121213
Comfort Inn Houston,3.142857142857143
Comfort Inn Hwy. 290/NW,4.2
Comfort Inn Lower East Side,3.9469964664310955
Comfort Inn Manhattan,3.6258790436005626
Comfort Inn Manhattan Bridge,4.075949367088608
Comfort Inn Memphis,3.0
Comfort Inn Near Hollywood Walk of Fame,3.5833333333333335
Comfort Inn Near Old Town Pasadena - Eagle Rock,3.9560975609756097
Comfort Inn Near SeaWorld,4.114285714285714
Comfort Inn Near Universal Studios Hollywood,3.3789473684210525
Comfort Inn Near Warner Center,3.193548387096774
Comfort Inn New York City,4.0
Comfort Inn North,3.560344827586207
Comfort Inn North Polaris,4.254545454545455
Comfort Inn Phoenix,3.4237288135593222
Comfort Inn Phoenix West,4.243243243243243
Comfort Inn South,2.5555555555555554
Comfort Inn Times Square South,3.6259259259259258
Comfort Inn Times Square West,3.703056768558952
Comfort Inn West,4.333333333333333
Comfort Inn and Suites near Universal Studios,3.7735849056603774
Comfort Inn by the Bay,3.5444444444444443
Comfort Suites,4.544731610337972
Comfort Suites - Columbus / Clara St,3.7532467532467533
Comfort Suites - Columbus / Keim Circle,3.7777777777777777
Comfort Suites - Near the Galleria,3.7037037037037037
Comfort Suites Airport,3.7551020408163267
Comfort Suites Airport North,3.966666666666667
Comfort Suites Alamo/Riverwalk,4.636363636363637
Comfort Suites Austin Airport,3.625
Comfort Suites Baymeadows,4.026315789473684
Comfort Suites Bush Intercontinental Airport,3.7948717948717947
Comfort Suites Charlotte Northlake,4.325581395348837
Comfort Suites City Centre,4.40625
Comfort Suites Conference Center,3.0
Comfort Suites Dallas,4.466666666666667
Comfort Suites Denver International Airport,3.676470588235294
Comfort Suites Downtown South,2.92
Comfort Suites East Broad at 270,4.716981132075472
Comfort Suites Fort Worth,4.538461538461538
Comfort Suites Hobby Airport Houston,4.5
Comfort Suites I-15 Miramar,3.7903225806451615
Comfort Suites I-240 East-Airport,3.2941176470588234
Comfort Suites Indianapolis,4.75
Comfort Suites Indianapolis Airport,4.453125
Comfort Suites Jacksonville,4.5
Comfort Suites Jacksonville I-295,4.4363636363636365
Comfort Suites Mission Valley,2.8114754098360657
